TABLE NO.  1
 ID          AMT         DV          PRED        RES         WRES
  1.1100E+02  0.0000E+00  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  1.1200E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1200E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1200E+02  0.0000E+00  9.0600E+00  1.0836E+01 -1.7757E+00 -4.8967E-01
  1.1200E+02  0.0000E+00  2.1700E+01  1.8056E+01  3.6436E+00  1.8804E-01
  1.1200E+02  0.0000E+00  3.2300E+01  2.5172E+01  7.1282E+00  4.3553E-01
  1.1200E+02  0.0000E+00  4.9100E+00  1.4320E+01 -9.4099E+00 -8.5939E-01
  1.1200E+02  0.0000E+00  2.4900E+00  5.1700E+00 -2.6800E+00 -6.1194E-01
  1.1200E+02  0.0000E+00  2.2700E+00  3.4959E+00 -1.2259E+00 -2.4751E-01
  1.1200E+02  0.0000E+00  1.2000E+00  2.0215E+00 -8.2148E-01 -2.7206E-01
  1.1200E+02  0.0000E+00  7.5700E-01  1.1689E+00 -4.1189E-01 -1.1822E-01
  1.1200E+02  0.0000E+00  0.0000E+00  1.1689E+00  0.0000E+00  0.0000E+00
  1.1200E+02  6.0000E+01  0.0000E+00  1.1676E+00  0.0000E+00  0.0000E+00
  1.1200E+02  0.0000E+00  0.0000E+00  1.3962E+00  0.0000E+00  0.0000E+00
  1.1200E+02  6.0000E+01  0.0000E+00  1.2897E+00  0.0000E+00  0.0000E+00
  1.1200E+02  0.0000E+00  0.0000E+00  1.5353E+00  0.0000E+00  0.0000E+00
  1.1200E+02  6.0000E+01  0.0000E+00  1.5317E+00  0.0000E+00  0.0000E+00
  1.1300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1300E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1300E+02  0.0000E+00  6.3100E+00  1.0836E+01 -4.5257E+00 -9.5121E-01
  1.1300E+02  0.0000E+00  3.0500E+01  1.8056E+01  1.2444E+01  9.8172E-01
  1.1300E+02  0.0000E+00  2.9600E+01  2.5172E+01  4.4282E+00  1.5419E-01
  1.1300E+02  0.0000E+00  1.1800E+01  1.4320E+01 -2.5199E+00 -2.4643E-01
  1.1300E+02  0.0000E+00  4.7200E+00  5.1700E+00 -4.4996E-01 -8.0166E-02
  1.1300E+02  0.0000E+00  3.5500E+00  3.4959E+00  5.4076E-02 -1.8579E-02
  1.1300E+02  0.0000E+00  1.9100E+00  2.0215E+00 -1.1148E-01 -3.9063E-01
  1.1300E+02  0.0000E+00  2.4900E+00  1.1689E+00  1.3211E+00  1.1076E+00
  1.1400E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1400E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1400E+02  0.0000E+00  1.5000E-01  7.2238E+00 -7.0738E+00 -8.7743E-01
  1.1400E+02  0.0000E+00  3.6600E+00  1.2038E+01 -8.3776E+00 -5.9079E-01
  1.1400E+02  0.0000E+00  1.2600E+01  1.6781E+01 -4.1812E+00  1.3221E-02
  1.1400E+02  0.0000E+00  9.0300E+00  9.5466E+00 -5.1659E-01 -1.5424E-01
  1.1400E+02  0.0000E+00  2.6900E+00  3.4466E+00 -7.5664E-01  2.5937E-01
  1.1400E+02  0.0000E+00  1.1500E+00  2.3306E+00 -1.1806E+00 -1.5154E+00
  1.1400E+02  0.0000E+00  6.1000E-01  1.3477E+00 -7.3765E-01 -3.7350E+00
  1.1400E+02  0.0000E+00  9.3000E+00  7.7926E-01  8.5207E+00  1.0905E+01
  1.1400E+02  0.0000E+00  0.0000E+00  7.7926E-01  0.0000E+00  0.0000E+00
  1.1400E+02  4.0000E+01  0.0000E+00  7.7808E-01  0.0000E+00  0.0000E+00
  1.1500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1500E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1500E+02  0.0000E+00  4.9200E+00  9.0298E+00 -4.1098E+00 -7.4107E-01
  1.1500E+02  0.0000E+00  1.3600E+01  1.5047E+01 -1.4470E+00 -1.7502E-01
  1.1500E+02  0.0000E+00  3.1000E+01  2.0977E+01  1.0023E+01  8.5776E-01
  1.1500E+02  0.0000E+00  9.9800E+00  1.1933E+01 -1.9532E+00 -3.0764E-01
  1.1500E+02  0.0000E+00  2.5100E+00  4.3083E+00 -1.7983E+00 -5.8152E-01
  1.1500E+02  0.0000E+00  3.0900E+00  2.9133E+00  1.7673E-01  4.0850E-01
  1.1500E+02  0.0000E+00  1.1000E+00  1.6846E+00 -5.8456E-01 -2.1565E-01
  1.1500E+02  5.0000E+01  0.0000E+00  9.7434E-01  0.0000E+00  0.0000E+00
  1.1500E+02  0.0000E+00  9.4000E-01  2.7278E+00 -1.7878E+00 -9.2970E-01
  1.1500E+02  0.0000E+00  0.0000E+00  2.7278E+00  0.0000E+00  0.0000E+00
  1.1500E+02  0.0000E+00  0.0000E+00  1.1621E+00  0.0000E+00  0.0000E+00
  1.1500E+02  5.0000E+01  0.0000E+00  1.0755E+00  0.0000E+00  0.0000E+00
  1.1600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1600E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1600E+02  0.0000E+00  3.3400E+01  7.2238E+00  2.6176E+01  1.6285E+00
  1.1600E+02  0.0000E+00  8.6300E+01  1.2038E+01  7.4262E+01  6.8878E+00
  1.1600E+02  0.0000E+00  5.8900E+01  1.6781E+01  4.2119E+01  1.4783E+00
  1.1600E+02  0.0000E+00  1.6400E+01  9.5466E+00  6.8534E+00  1.0095E+00
  1.1600E+02  0.0000E+00  9.8900E+00  3.4466E+00  6.4434E+00  2.2806E+00
  1.1600E+02  0.0000E+00  2.8100E+00  2.3306E+00  4.7938E-01 -4.7715E-02
  1.1600E+02  0.0000E+00  1.1200E+00  1.3477E+00 -2.2765E-01  6.3053E-01
  1.1600E+02  4.0000E+01  0.0000E+00  7.7969E-01  0.0000E+00  0.0000E+00
  1.1600E+02  0.0000E+00  1.3200E+00  3.5005E+00 -2.1805E+00 -4.8772E+00
  1.1600E+02  0.0000E+00  0.0000E+00  3.5005E+00  0.0000E+00  0.0000E+00
  1.1700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1700E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1700E+02  0.0000E+00  2.4600E+01  9.0298E+00  1.5570E+01  1.4252E+00
  1.1700E+02  0.0000E+00  3.8800E+01  1.5047E+01  2.3753E+01  1.5494E+00
  1.1700E+02  0.0000E+00  2.9500E+01  2.0977E+01  8.5235E+00 -1.6038E-01
  1.1700E+02  0.0000E+00  6.9400E+00  4.3083E+00  2.6317E+00  7.7943E-01
  1.1700E+02  0.0000E+00  2.5600E+00  2.9133E+00 -3.5327E-01 -5.0642E-01
  1.1700E+02  0.0000E+00  2.4900E+00  1.6846E+00  8.0544E-01  7.6091E-01
  1.1700E+02  0.0000E+00  6.1000E-01  9.7408E-01 -3.6408E-01 -4.1205E-01
  1.1700E+02  0.0000E+00  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  1.1700E+02  5.0000E+01  0.0000E+00  9.0759E-01  0.0000E+00  0.0000E+00
  1.1800E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1800E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1800E+02  0.0000E+00  2.1600E+00  9.0298E+00 -6.8698E+00 -6.6331E-01
  1.1800E+02  0.0000E+00  3.7900E+00  1.5047E+01 -1.1257E+01 -8.0835E-01
  1.1800E+02  0.0000E+00  2.0100E+01  2.0977E+01 -8.7652E-01  2.8920E-01
  1.1800E+02  0.0000E+00  2.6600E+00  4.3083E+00 -1.6483E+00 -4.5140E-01
  1.1800E+02  0.0000E+00  2.2500E+00  2.9133E+00 -6.6327E-01 -1.5567E-01
  1.1800E+02  0.0000E+00  1.4500E+00  1.6846E+00 -2.3456E-01  1.1754E-02
  1.1800E+02  0.0000E+00  6.1500E-01  9.7408E-01 -3.5908E-01 -3.1967E-01
  1.1800E+02  0.0000E+00  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  1.1800E+02  5.0000E+01  0.0000E+00  9.6717E-01  0.0000E+00  0.0000E+00
  1.1900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1900E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.1900E+02  0.0000E+00  4.7200E+00  9.0298E+00 -4.3098E+00 -6.7727E-01
  1.1900E+02  0.0000E+00  1.8200E+01  1.5047E+01  3.1530E+00  4.5881E-01
  1.1900E+02  0.0000E+00  1.8700E+01  2.0977E+01 -2.2765E+00 -1.3339E-01
  1.1900E+02  0.0000E+00  2.3400E+00  4.3083E+00 -1.9683E+00 -5.1977E-01
  1.1900E+02  0.0000E+00  1.4200E+00  2.9133E+00 -1.4933E+00 -5.1045E-01
  1.1900E+02  0.0000E+00  1.2600E-01  9.7408E-01 -8.4808E-01 -5.6779E-01
  1.1900E+02  0.0000E+00  0.0000E+00  9.7408E-01  0.0000E+00  0.0000E+00
  1.1900E+02  5.0000E+01  0.0000E+00  5.6325E-01  0.0000E+00  0.0000E+00
  1.2000E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2000E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2000E+02  0.0000E+00  5.5700E-01  3.9587E+00 -3.4017E+00 -8.1136E-01
  1.2000E+02  0.0000E+00  4.4000E+00  7.2238E+00 -2.8238E+00 -9.7051E-02
  1.2000E+02  0.0000E+00  1.1600E+01  1.2038E+01 -4.3759E-01  4.5860E-01
  1.2000E+02  0.0000E+00  1.5100E+01  1.6781E+01 -1.6812E+00  3.2873E-01
  1.2000E+02  0.0000E+00  5.0600E+00  1.2960E+01 -7.9002E+00 -5.8748E-01
  1.2000E+02  0.0000E+00  3.6300E+00  5.7012E+00 -2.0712E+00 -9.3101E-02
  1.2000E+02  0.0000E+00  2.2900E+00  3.7634E+00 -1.4734E+00 -1.8714E-01
  1.2000E+02  0.0000E+00  3.3200E-01  7.8624E-01 -4.5424E-01  1.3746E-01
  1.2000E+02  0.0000E+00  2.1300E-01  7.8624E-01 -5.7324E-01 -7.9974E-02
  1.2000E+02  4.0000E+01  0.0000E+00  7.8602E-01  0.0000E+00  0.0000E+00
  1.2000E+02  0.0000E+00  6.5900E-01  4.7441E+00 -4.0851E+00 -8.2799E-01
  1.2000E+02  0.0000E+00  4.6000E+00  8.0086E+00 -3.4086E+00 -1.5018E-01
  1.2000E+02  0.0000E+00  5.1100E+00  1.2821E+01 -7.7111E+00 -5.3534E-01
  1.2000E+02  0.0000E+00  6.9100E+00  1.7562E+01 -1.0652E+01 -6.1324E-01
  1.2000E+02  0.0000E+00  3.2100E+00  1.3731E+01 -1.0521E+01 -8.9694E-01
  1.2000E+02  0.0000E+00  3.5300E+00  6.4571E+00 -2.9271E+00 -2.3762E-01
  1.2000E+02  0.0000E+00  2.4900E+00  4.4903E+00 -2.0003E+00 -2.3106E-01
  1.2000E+02  0.0000E+00  1.0300E+00  2.7851E+00 -1.7551E+00 -3.3447E-01
  1.2000E+02  4.0000E+01  0.0000E+00  9.9902E-01  0.0000E+00  0.0000E+00
  1.2000E+02  0.0000E+00  4.3200E-01  4.7719E+00 -4.3399E+00 -1.1084E+00
  1.2000E+02  4.0000E+01  0.0000E+00  3.4827E-01  0.0000E+00  0.0000E+00
  1.2100E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2100E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2100E+02  0.0000E+00  1.0400E-01  3.9587E+00 -3.8547E+00 -8.0308E-01
  1.2100E+02  0.0000E+00  4.1100E+00  7.2238E+00 -3.1138E+00  1.6453E-02
  1.2100E+02  0.0000E+00  8.1500E+00  1.2038E+01 -3.8876E+00  1.0909E-01
  1.2100E+02  0.0000E+00  8.1200E+00  1.6781E+01 -8.6612E+00 -3.4008E-01
  1.2100E+02  0.0000E+00  5.3400E+00  1.2960E+01 -7.6202E+00 -6.5951E-01
  1.2100E+02  0.0000E+00  5.4700E+00  5.7012E+00 -2.3119E-01  2.0764E-01
  1.2100E+02  0.0000E+00  2.3100E+00  3.7634E+00 -1.4534E+00 -3.9731E-01
  1.2100E+02  0.0000E+00  6.6700E-01  2.3306E+00 -1.6636E+00 -8.4452E-01
  1.2100E+02  0.0000E+00  3.7100E-01  7.8385E-01 -4.1285E-01 -4.6892E-02
  1.2100E+02  4.0000E+01  0.0000E+00  7.8364E-01  0.0000E+00  0.0000E+00
  1.2100E+02  0.0000E+00  1.7100E+00  4.7417E+00 -3.0317E+00 -3.2089E-01
  1.2100E+02  0.0000E+00  4.9500E+00  8.0062E+00 -3.0562E+00  6.4981E-02
  1.2100E+02  0.0000E+00  4.9100E+00  1.2819E+01 -7.9087E+00 -4.3683E-01
  1.2100E+02  0.0000E+00  7.6000E+00  1.7560E+01 -9.9598E+00 -4.5772E-01
  1.2100E+02  0.0000E+00  7.0300E+00  1.3729E+01 -6.6986E+00 -4.8122E-01
  1.2100E+02  0.0000E+00  5.2000E+00  6.4548E+00 -1.2548E+00 -5.2256E-02
  1.2100E+02  0.0000E+00  3.5000E+00  4.4881E+00 -9.8810E-01 -4.3685E-02
  1.2100E+02  0.0000E+00  1.2700E+00  2.7837E+00 -1.5137E+00 -4.6148E-01
  1.2200E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2200E+02  3.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2200E+02  0.0000E+00  2.7700E-01  2.9690E+00 -2.6920E+00  6.1702E+00
  1.2200E+02  0.0000E+00  5.6200E+00  5.4179E+00  2.0214E-01  5.7593E+00
  1.2200E+02  0.0000E+00  6.9300E+00  9.0282E+00 -2.0982E+00  2.9152E+00
  1.2200E+02  0.0000E+00  1.0400E+01  1.2586E+01 -2.1859E+00 -1.2087E-01
  1.2200E+02  0.0000E+00  4.5000E+00  9.7201E+00 -5.2201E+00 -1.3245E+01
  1.2200E+02  0.0000E+00  1.1200E+01  4.2759E+00  6.9241E+00 -2.0387E+01
  1.2200E+02  0.0000E+00  3.8500E+00  2.8226E+00  1.0274E+00 -1.2318E+01
  1.2200E+02  0.0000E+00  1.0600E+00  1.7480E+00 -6.8796E-01 -1.2802E+01
  1.2200E+02  0.0000E+00  2.2400E-01  5.8223E-01 -3.5823E-01 -7.0216E+00
  1.2200E+02  0.0000E+00  2.4900E-01  5.8223E-01 -3.3323E-01 -6.9602E+00
  1.2200E+02  3.0000E+01  0.0000E+00  5.8207E-01  0.0000E+00  0.0000E+00
  1.2200E+02  0.0000E+00  3.5000E-01  3.5506E+00 -3.2006E+00  3.2729E+00
  1.2200E+02  0.0000E+00  3.9400E+00  5.9990E+00 -2.0590E+00  3.6418E+00
  1.2200E+02  0.0000E+00  1.0500E+01  9.6084E+00  8.9163E-01  2.7560E+00
  1.2200E+02  0.0000E+00  1.2100E+01  1.3164E+01 -1.0642E+00 -3.1805E-01
  1.2200E+02  0.0000E+00  6.4100E+00  1.0291E+01 -3.8809E+00 -1.2613E+01
  1.2200E+02  0.0000E+00  4.4700E+02  4.8356E+00  4.4216E+02  1.5189E+02
  1.2200E+02  0.0000E+00  9.2000E+00  3.3608E+00  5.8392E+00 -9.5384E+00
  1.2200E+02  0.0000E+00  1.1500E+00  2.0845E+00 -9.3454E-01 -1.2291E+01
  1.2200E+02  0.0000E+00  2.5200E-01  6.9698E-01 -4.4498E-01 -6.5660E+00
  1.2200E+02  3.0000E+01  0.0000E+00  5.1149E-01  0.0000E+00  0.0000E+00
  1.2200E+02  3.0000E+01  0.0000E+00  6.7276E-01  0.0000E+00  0.0000E+00
  1.2300E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2300E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2300E+02  0.0000E+00  0.0000E+00  5.9381E+00  0.0000E+00  0.0000E+00
  1.2300E+02  0.0000E+00  3.7100E-01  1.0836E+01 -1.0465E+01 -3.7964E-01
  1.2300E+02  0.0000E+00  5.8300E+00  1.8056E+01 -1.2226E+01 -1.0748E-01
  1.2300E+02  0.0000E+00  4.9200E+00  2.5172E+01 -2.0252E+01 -5.9931E-01
  1.2300E+02  0.0000E+00  7.2500E+00  1.9440E+01 -1.2190E+01 -8.9996E-01
  1.2300E+02  0.0000E+00  1.7100E+01  8.5518E+00  8.5482E+00  1.6840E+00
  1.2300E+02  0.0000E+00  4.1000E+00  5.6452E+00 -1.5452E+00 -2.4417E-01
  1.2300E+02  0.0000E+00  2.0400E+00  3.4959E+00 -1.4559E+00 -4.4837E-01
  1.2300E+02  0.0000E+00  1.3900E+00  1.1796E+00  2.1039E-01  3.6851E-01
  1.2300E+02  0.0000E+00  6.4700E-01  1.1796E+00 -5.3261E-01 -5.3652E-01
  1.2300E+02  6.0000E+01  0.0000E+00  1.1793E+00  0.0000E+00  0.0000E+00
  1.2300E+02  0.0000E+00  6.3100E-01  7.1164E+00 -6.4854E+00 -3.4151E-01
  1.2300E+02  0.0000E+00  9.1100E-01  1.2013E+01 -1.1102E+01 -4.3898E-01
  1.2300E+02  0.0000E+00  2.6400E+00  1.9232E+01 -1.6592E+01 -5.0466E-01
  1.2300E+02  0.0000E+00  9.0500E+00  2.6343E+01 -1.7293E+01 -3.7009E-01
  1.2300E+02  0.0000E+00  1.4600E+01  2.0597E+01 -5.9967E+00 -2.6425E-01
  1.2300E+02  0.0000E+00  9.7300E+00  9.6858E+00  4.4171E-02 -1.1444E-01
  1.2300E+02  0.0000E+00  4.2500E+00  6.7357E+00 -2.4857E+00 -4.5173E-01
  1.2300E+02  0.0000E+00  6.9300E-01  4.1778E+00 -3.4848E+00 -1.2395E+00
  1.2300E+02  0.0000E+00  3.0200E+00  1.3969E+00  1.6231E+00  1.5976E+00
  1.2300E+02  6.0000E+01  0.0000E+00  1.3856E+00  0.0000E+00  0.0000E+00
  1.2300E+02  6.0000E+01  0.0000E+00  1.4379E+00  0.0000E+00  0.0000E+00
  1.2400E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2400E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2400E+02  0.0000E+00  0.0000E+00  3.9587E+00  0.0000E+00  0.0000E+00
  1.2400E+02  0.0000E+00  2.0900E-01  7.2238E+00 -7.0148E+00 -5.6688E-01
  1.2400E+02  0.0000E+00  7.2400E+00  1.2038E+01 -4.7976E+00  2.4384E-02
  1.2400E+02  0.0000E+00  1.3400E+01  1.6781E+01 -3.3812E+00 -6.5520E-02
  1.2400E+02  0.0000E+00  2.1800E+01  1.2960E+01  8.8398E+00  8.0681E-02
  1.2400E+02  0.0000E+00  3.5100E+01  5.7012E+00  2.9399E+01  6.6610E+00
  1.2400E+02  0.0000E+00  1.1900E+01  3.7634E+00  8.1366E+00  1.7913E+00
  1.2400E+02  0.0000E+00  4.6600E+00  2.3306E+00  2.3294E+00  1.8752E-01
  1.2500E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2500E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2500E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  1.2500E+02  0.0000E+00  3.7100E+00  9.0298E+00 -5.3198E+00 -1.4107E-01
  1.2500E+02  0.0000E+00  3.8300E+00  1.5047E+01 -1.1217E+01 -5.7393E-01
  1.2500E+02  0.0000E+00  4.6600E+00  2.0977E+01 -1.6317E+01 -8.4817E-01
  1.2500E+02  0.0000E+00  1.5800E+01  1.6200E+01 -4.0023E-01  1.4172E-01
  1.2500E+02  0.0000E+00  6.1400E+00  7.1265E+00 -9.8649E-01 -3.0602E-01
  1.2500E+02  0.0000E+00  3.7200E+00  4.7043E+00 -9.8431E-01 -7.5572E-02
  1.2500E+02  0.0000E+00  8.2600E-01  2.9133E+00 -2.0873E+00 -9.4854E-01
  1.2600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  1.0600E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  8.7600E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  2.2500E+01  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  4.5700E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  2.9200E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  2.6100E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  2.0200E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  5.0200E+00  3.9587E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  3.6300E+01  7.2238E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  7.0500E+01  1.2038E+01  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  3.0500E+01  1.6781E+01  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  1.2600E+01  1.2960E+01  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  7.0500E+00  3.7634E+00  0.0000E+00  0.0000E+00
  1.2600E+02  0.0000E+00  1.1100E+00  2.3306E+00  0.0000E+00  0.0000E+00
  1.2600E+02  3.0000E+01  0.0000E+00  3.0470E-01  0.0000E+00  0.0000E+00
  1.2600E+02  3.0000E+01  0.0000E+00  3.9766E-01  0.0000E+00  0.0000E+00
  1.2700E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2700E+02  0.0000E+00  1.1500E+00  3.9587E+00 -2.8087E+00 -6.6457E-01
  1.2700E+02  0.0000E+00  4.0700E+00  7.2238E+00 -3.1538E+00 -3.0112E-01
  1.2700E+02  0.0000E+00  8.5500E+00  1.2038E+01 -3.4876E+00 -1.3903E-01
  1.2700E+02  0.0000E+00  2.1000E+01  1.6781E+01  4.2188E+00  7.8014E-01
  1.2700E+02  0.0000E+00  8.4400E+00  1.2960E+01 -4.5202E+00 -4.3361E-01
  1.2700E+02  0.0000E+00  6.6400E+00  5.7012E+00  9.3881E-01  4.0554E-01
  1.2700E+02  0.0000E+00  4.5600E+00  3.7634E+00  7.9655E-01  5.2991E-01
  1.2700E+02  0.0000E+00  1.4600E+00  2.3306E+00 -8.7062E-01 -3.0631E-01
  1.2700E+02  0.0000E+00  5.2400E-01  7.7947E-01 -2.5547E-01  3.1860E-01
  1.2700E+02  4.0000E+01  0.0000E+00  7.7926E-01  0.0000E+00  0.0000E+00
  1.2700E+02  0.0000E+00  5.4100E-01  4.7374E+00 -4.1964E+00 -9.8942E-01
  1.2700E+02  0.0000E+00  1.9000E+00  8.0018E+00 -6.1018E+00 -8.7183E-01
  1.2700E+02  0.0000E+00  7.8400E+00  1.2814E+01 -4.9743E+00 -3.1417E-01
  1.2700E+02  0.0000E+00  1.7500E+01  1.7555E+01 -5.5411E-02  3.1673E-01
  1.2700E+02  0.0000E+00  7.5900E+00  1.3724E+01 -6.1343E+00 -6.1211E-01
  1.2700E+02  0.0000E+00  3.9600E+00  6.4506E+00 -2.4906E+00 -5.5343E-01
  1.2700E+02  0.0000E+00  2.8500E+00  4.4841E+00 -1.6341E+00 -4.4629E-01
  1.2700E+02  0.0000E+00  1.2700E+00  2.7812E+00 -1.5112E+00 -4.9163E-01
  1.2700E+02  0.0000E+00  4.3200E-01  9.2992E-01 -4.9792E-01  1.1016E-01
  1.2700E+02  4.0000E+01  0.0000E+00  9.2363E-01  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  9.7236E-01  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  9.6134E-01  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  9.6429E-01  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  9.6161E-01  0.0000E+00  0.0000E+00
  1.2700E+02  4.0000E+01  0.0000E+00  3.2398E-01  0.0000E+00  0.0000E+00
  1.2800E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2800E+02  5.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2800E+02  0.0000E+00  0.0000E+00  4.9484E+00  0.0000E+00  0.0000E+00
  1.2800E+02  0.0000E+00  1.5800E+00  9.0298E+00 -7.4498E+00 -5.8826E-01
  1.2800E+02  0.0000E+00  7.2200E+00  1.5047E+01 -7.8270E+00 -2.4963E-01
  1.2800E+02  0.0000E+00  2.9300E+01  2.0977E+01  8.3235E+00  1.2349E+00
  1.2800E+02  0.0000E+00  1.0800E+01  1.6200E+01 -5.4002E+00 -6.0842E-01
  1.2800E+02  0.0000E+00  1.1700E+01  7.1265E+00  4.5735E+00  7.1679E-01
  1.2800E+02  0.0000E+00  6.0600E+00  4.7043E+00  1.3557E+00  2.7087E-01
  1.2800E+02  0.0000E+00  2.7900E+00  2.9133E+00 -1.2327E-01 -2.6935E-01
  1.2800E+02  0.0000E+00  1.1800E+00  9.7524E-01  2.0476E-01  2.1040E-01
  1.2800E+02  0.0000E+00  1.3300E+00  9.7524E-01  3.5476E-01  4.3075E-01
  1.2800E+02  5.0000E+01  0.0000E+00  9.7498E-01  0.0000E+00  0.0000E+00
  1.2800E+02  0.0000E+00  1.3400E+00  5.9226E+00 -4.5826E+00 -5.4237E-01
  1.2800E+02  0.0000E+00  2.0100E+00  1.0003E+01 -7.9932E+00 -6.5085E-01
  1.2800E+02  0.0000E+00  5.1300E+00  1.6019E+01 -1.0889E+01 -5.8278E-01
  1.2800E+02  0.0000E+00  9.9000E+00  2.1945E+01 -1.2045E+01 -5.3663E-01
  1.2800E+02  0.0000E+00  1.1500E+01  1.7156E+01 -5.6563E+00 -6.0181E-01
  1.2800E+02  0.0000E+00  1.5400E+01  8.0641E+00  7.3359E+00  1.3193E+00
  1.2800E+02  0.0000E+00  5.2900E+00  5.6059E+00 -3.1590E-01 -3.2648E-01
  1.2900E+02  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2900E+02  6.0000E+01  0.0000E+00  0.0000E+00  0.0000E+00  0.0000E+00
  1.2900E+02  0.0000E+00  6.4400E-01  5.9381E+00 -5.2941E+00 -9.7826E-01
